,Vendor Code,Company,County,City,Zip,Vendor_Address,lat,lon,geometry
729,144452,"SRFS, INC",In LA County,WINNETKA,91306,"20615  VANOWEN ST, WINNETKA, CA, 91306",34.1938675,-118.5825705,POINT (-118.5825705 34.1938675)
730,191334,MARGARET MANNING,In LA County,TORRANCE,90502,"20614  BUDLONG AVE, TORRANCE, CA, 90502",,,POINT (NaN NaN)
731,182445,"STEELMAN BUILD & CONSTRUCTION, INC.",In LA County,CLAREMONT,91711,"2058  N MILLS AVE NUM 224, CLAREMONT, CA, 91711",,,POINT (NaN NaN)
732,182149,"CORONADO DISTRIBUTION COMPANY, INC.",Outside of LA County,NATIONAL CITY,91950,"205  W 35TH ST, NATIONAL CITY, CA, 91950",32.6501222,-117.0993673,POINT (-117.0993673 32.6501222)
733,57091,"MARRS SERVICES, INC.",In LA County,LOS ANGELES,90012,"205  S BROADWAY , LOS ANGELES, CA, 90012",34.0524032,-118.2469651,POINT (-118.2469651 34.0524032)
734,31075,ALCO TARGET COMPANY INC,In LA County,DUARTE,91010,"2048  CENTRAL AVE, DUARTE, CA, 91010",34.1359783,-117.9622663,POINT (-117.9622663 34.1359783)
735,176366,"SJD&B, INC.",In LA County,WALNUT,91789,"20451  VALLEY BLVD, WALNUT, CA, 91789",34.0102176,-117.8583171,POINT (-117.8583171 34.0102176)
736,119972,SPECTRUM ENVIRONMENTAL SERVICE,In LA County,CHATSWORTH,91311,"20434  CORISCO ST, CHATSWORTH, CA, 91311",34.2353807,-118.5783708,POINT (-118.5783708 34.2353807)
737,507514,UNIVERSAL REPROGRAPHICS INC,In LA County,LOS ANGELES,90025,"2043  PONTIUS AVENUE, LOS ANGELES, CA, 90025",34.0419843,-118.440427,POINT (-118.440427 34.0419843)
738,199971,LOTUS DESIGNS LLC,In LA County,LOS ANGELES,90047,"2041  W 109TH ST, LOS ANGELES, CA, 90047",33.9374142,-118.31429,POINT (-118.31429 33.9374142)
739,170080,TOTAL CORPORATE SOLUTIONS,In LA County,TORRANCE,90501,"20335  S WESTERN AVE, TORRANCE, CA, 90501",33.846388,-118.309454,POINT (-118.309454 33.846388)
740,176413,ENVIRO PRODUCTS WEST INC,In LA County,MONTROSE,91020,"2029  VERDUGO BLVD, MONTROSE, CA, 91020",,,POINT (NaN NaN)
741,117886,"PARKER LIGHTING, INC.",In LA County,INGLEWOOD,90301,"201  WEST MANCHESTER BLVD, INGLEWOOD, CA, 90301",33.9615939,-118.357483,POINT (-118.357483 33.9615939)
742,179357,"PRECISE WEIGHING SYSTEMS, INC.",In LA County,SANTA CLARITA,91351,"20011  JACANA CT, SANTA CLARITA, CA, 91351",34.405953,-118.485706,POINT (-118.485706 34.405953)
743,186200,"CLASSIC FLOOR CARE, INC.",In LA County,GLENDORA,91741,"2001  E FINANCIAL WAY , GLENDORA, CA, 91741",34.1287847,-117.8265831,POINT (-117.8265831 34.1287847)
744,171022,"VERDICAL GROUP, INC.",In LA County,PASADENA,91101,"199  S LOS ROBLES AVE, PASADENA, CA, 91101",34.142237,-118.14147,POINT (-118.14147 34.142237)
745,47964,IMAGING PRODUCTS INTERNATIONAL INC,In LA County,NORTHRIDGE,91324,"19849  NORDHOFF ST, NORTHRIDGE, CA, 91324",34.2355115,-118.5427547,POINT (-118.5427547 34.2355115)
746,52590,"SALAM INTERNATIONAL, INC.",Outside of LA County,FOOTHILL RANCH,92610,"19781  PAULING, FOOTHILL RANCH, CA, 92610",33.6750846,-117.6527838,POINT (-117.6527838 33.6750846)
747,189554,COLEMAN EQUIPMENT RENTALS LLC,In LA County,LOS ANGELES,90062,"1973  W 48TH ST, LOS ANGELES, CA, 90062",34.00014,-118.3156147,POINT (-118.3156147 34.00014)
748,104573,"EPIC LAND SOLUTIONS, INC.",In LA County,TORRANCE,90504,"1971  W 190TH ST, TORRANCE, CA, 90504",33.8584472,-118.3130073,POINT (-118.3130073 33.8584472)
749,104573,"EPIC LAND SOLUTIONS, INC.",In LA County,TORRANCE,90504,"1971  W 190TH ST, TORRANCE, CA, 90504",33.8584472,-118.3130073,POINT (-118.3130073 33.8584472)
750,182718,WITH LOVE MARKET AND CAFE,In LA County,LOS ANGELES,90007,"1969  S. VERMONT AVE., LOS ANGELES, CA, 90007",34.0386855,-118.2916553,POINT (-118.2916553 34.0386855)
751,137619,GREEN MOUNTAIN CORPORATION,In LA County,E RNCHO DMNGZ,90221,"19501  S SANTA FE AVE , E RNCHO DMNGZ, CA, 90221",,,POINT (NaN NaN)
752,198576,KNIGHTFOX LOGISTICS LLC,In LA County,COMPTON,90222,"1947  E 123RD ST, COMPTON, CA, 90222",,,POINT (NaN NaN)
753,198576,KNIGHTFOX LOGISTICS LLC,In LA County,COMPTON,90222,"1947  E 123RD ST, COMPTON, CA, 90222",,,POINT (NaN NaN)
754,198576,KNIGHTFOX LOGISTICS LLC,In LA County,COMPTON,90222,"1947  E 123RD ST, COMPTON, CA, 90222",,,POINT (NaN NaN)
755,108118,GRAND STANDS INC,In LA County,MONROVIA,91016,"1946  S MYRTLE AVE, MONROVIA, CA, 91016",34.1292137,-118.0015175,POINT (-118.0015175 34.1292137)
756,196549,"FRESHLUNCHES, INC.",In LA County,NORTHRIDGE,91324,"19431  BUSINESS CENTER DR, NORTHRIDGE, CA, 91324",34.2314878,-118.5554352,POINT (-118.5554352 34.2314878)
757,196549,"FRESHLUNCHES, INC.",In LA County,NORTHRIDGE,91324,"19431  BUSINESS CENTER DR, NORTHRIDGE, CA, 91324",34.2314878,-118.5554352,POINT (-118.5554352 34.2314878)
758,192877,CERVUS INC.,In LA County,CANYON CNTRY,91351,"19425  SOLEDAD CANYON RD, CANYON CNTRY, CA, 91351",,,POINT (NaN NaN)
759,111875,"UNIQUE IMAGE, INC.",In LA County,NORTHRIDGE,91324,"19365  BUSINESS CENTER DR., , NORTHRIDGE, CA, 91324",34.2311287,-118.5545962,POINT (-118.5545962 34.2311287)
760,35767,"AXIOM MEDICAL, INC.",In LA County,TORRANCE,90501,"19320  SOUTH VAN NESS AVENUE, TORRANCE, CA, 90501",,,POINT (NaN NaN)
761,186870,RJ NAUTICAL,In LA County,CARSON,90810,"1930  E CARSON ST, CARSON, CA, 90810",33.831643,-118.237976,POINT (-118.237976 33.831643)
762,190698,"THUNDERCAT TECHNOLOGY, LLC",Out of State,RESTON,20190,"1925  ISAAC NEWTON SQ E , RESTON, CA, 20190",,,POINT (NaN NaN)
763,57072,"KAR WING TRADING CO., INC",In LA County,S EL MONTE,91733,"1923  FRANK STILES ST, S EL MONTE, CA, 91733",34.046283,-118.0322986,POINT (-118.0322986 34.046283)
764,180612,A-BEST INDUSTRIAL INC.,In LA County,SAN PEDRO,90731,"1911  N GAFFEY STREET, SAN PEDRO, CA, 90731",33.746762,-118.2924529,POINT (-118.2924529 33.746762)
765,184368,"TEC-LINK, LLC",Out of State,TAMPA,33647,"19101  CLIMBING ASTER DR, TAMPA, CA, 33647",,,POINT (NaN NaN)
766,507037,"UNITED DIESEL SERVICE, INC.",In LA County,SOUTH EL MONTE,91733,"1903  PENN MAR AVE., SOUTH EL MONTE, CA, 91733",34.0479252,-118.0345896,POINT (-118.0345896 34.0479252)
767,188454,ALEX AND EDIZEN LLC,In LA County,VENICE,90291,"1901  OCEAN FRONT WALK , VENICE, CA, 90291",33.9952463,-118.4810318,POINT (-118.4810318 33.9952463)
768,52547,KH CONSULTING GROUP,In LA County,LOS ANGELES,90067,"1901  AVENUE OF THE STARS, , LOS ANGELES, CA, 90067",34.0597332,-118.4178815,POINT (-118.4178815 34.0597332)
769,170927,RELIABLE MONITORING SERVICES,In LA County,SIGNAL HILL,90755,"1899  FREEMAN AVE, SIGNAL HILL, CA, 90755",33.7916877,-118.1557556,POINT (-118.1557556 33.7916877)
770,170927,RELIABLE MONITORING SERVICES,In LA County,SIGNAL HILL,90755,"1899  FREEMAN AVE, SIGNAL HILL, CA, 90755",33.7916877,-118.1557556,POINT (-118.1557556 33.7916877)
771,200158,GENERATION CONNECT,In LA County,TARZANA,91335,"18811  TOPHAM ST, TARZANA, CA, 91335",34.180684,-118.5428799,POINT (-118.5428799 34.180684)
772,143193,"MNR CONSTRUCTION, INC.",In LA County,LA VERNE,91750,"1880  WRIGHT AVE, LA VERNE, CA, 91750",34.095242,-117.77674,POINT (-117.77674 34.095242)
773,187822,"MULHOLLAND CONSULTING GROUP, LLC",In LA County,SANTA CLARITA,91387,"18751  CEDAR CREST DR, SANTA CLARITA, CA, 91387",34.3898083,-118.4545193,POINT (-118.4545193 34.3898083)
774,31658,G & C EQUIPMENT CORP,In LA County,GARDENA,90247,"1875  W REDONDO BEACH BLVD , GARDENA, CA, 90247",33.8882688,-118.3101809,POINT (-118.3101809 33.8882688)
775,130805,JMDIAZ INC,In LA County,CITY OF INDUSTRY,91748,"18645  E. GALE AVENUE, , CITY OF INDUSTRY, CA, 91748",,,POINT (NaN NaN)
776,192877,CERVUS INC.,In LA County,CANYON CNTRY,91351,"18565  SOLEDAD CANYON RD, CANYON CNTRY, CA, 91351",,,POINT (NaN NaN)
777,185644,VISHAL SINGH,In LA County,WEST COVINA,91792,"1854  JUNE COURT, WEST COVINA, CA, 91792",34.0183727,-117.9068967,POINT (-117.9068967 34.0183727)
778,151072,GAMA CONTRACTING SERVICES INC,In LA County,SOUTH EL MONTE,91733,"1835  FLORADALE AVE, SOUTH EL MONTE, CA, 91733",34.0483948,-118.0379203,POINT (-118.0379203 34.0483948)
779,145076,ROHAM INTERNATIONAL INC,In LA County,LOMITA,90717,"1828  LOMITA BLVD, LOMITA, CA, 90717",33.7983633,-118.3110145,POINT (-118.3110145 33.7983633)
780,61135,NAKATOMI & ASSOCIATES INC,In LA County,SANTA MONICA,90404,"1820  14TH STREET , SANTA MONICA, CA, 90404",34.0177207,-118.4788869,POINT (-118.4788869 34.0177207)
781,201698,SAILAND USA INC,In LA County,S EL MONTE,91733,"1819  FLORADALE AVE, S EL MONTE, CA, 91733",34.0481921,-118.0381569,POINT (-118.0381569 34.0481921)
782,209075,ERSEVON LLC,In LA County,LOS ANGELES,90062,"1816  W 45TH ST, LOS ANGELES, CA, 90062",34.00271,-118.3118344,POINT (-118.3118344 34.00271)
783,184772,NMK CORPORATION,In LA County,CERRITOS,90703,"18122  CARMENITA RD , CERRITOS, CA, 90703",33.8671044,-118.0462488,POINT (-118.0462488 33.8671044)
784,165225,STAY SAFE SOLUTIONS INC,Outside of LA County,SACRAMENTO,95811,"1809  S STREET, SACRAMENTO, CA, 95811",38.5674534,-121.4862363,POINT (-121.4862363 38.5674534)
785,165225,STAY SAFE SOLUTIONS INC,Outside of LA County,SACRAMENTO,95811,"1809  S STREET, SACRAMENTO, CA, 95811",38.5674534,-121.4862363,POINT (-121.4862363 38.5674534)
786,33847,"T & H INTERIOR SERVICES, INC",In LA County,MONROVIA,91016,"1803  S. MYRTLE AVENUE, MONROVIA, CA, 91016",34.1320607,-118.0009125,POINT (-118.0009125 34.1320607)
787,33847,"T & H INTERIOR SERVICES, INC",In LA County,MONROVIA,91016,"1803  S MYRTLE AVE, MONROVIA, CA, 91016",34.1320607,-118.0009125,POINT (-118.0009125 34.1320607)
788,524159,CITADEL ENVIRONMENTAL SERVICESINC,In LA County,PASADENA,91199,"1801  W OLYMPIC BLVD, PASADENA, CA, 91199",,,POINT (NaN NaN)
789,174205,LEXTECH INC,In LA County,CERRITOS,90703,"18000  STUDEBAKER RD , CERRITOS, CA, 90703",33.868335,-118.0969988,POINT (-118.0969988 33.868335)
790,185599,NTS COMMUNICATIONS,In LA County,LOS ANGELES,90011,"180  E 35TH ST, LOS ANGELES, CA, 90011",34.0168994,-118.271284,POINT (-118.271284 34.0168994)
791,2466,IDEAL PRINTING CO,In LA County,LA PUENTE,91744,"17855  MACLAREN ST, LA PUENTE, CA, 91744",34.0120062,-117.9352697,POINT (-117.9352697 34.0120062)
792,201668,"TEKISTRY, INC",In LA County,CERRITOS,90703,"17777  CENTER COURT DR N, CERRITOS, CA, 90703",33.8695071,-118.0611971,POINT (-118.0611971 33.8695071)
793,47397,SIRACUSA ENTERPRISES INC,In LA County,GRANADA HILLS,91344,"17737  CHATSWORTH ST, GRANADA HILLS, CA, 91344",34.2649687,-118.5204491,POINT (-118.5204491 34.2649687)
794,178505,SATWIC INC.,In LA County,PASADENA,91105,"177  E COLORADO BLVD , PASADENA, CA, 91105",34.1461421,-118.1469283,POINT (-118.1469283 34.1461421)
795,105081,COUNCIL FOR WATERSHED HEALTH,In LA County,PASADENA,91105,"177  E COLORADO BLVD, PASADENA, CA, 91105",34.1461421,-118.1469283,POINT (-118.1469283 34.1461421)
796,207826,"ECONOPRINT, INC.",In LA County,PASADENA,91106,"1765  E COLORADO BLVD, PASADENA, CA, 91106",34.1460941,-118.1138972,POINT (-118.1138972 34.1460941)
797,192587,AYARD RENTALS,In LA County,E RNCHO DMNGZ,90221,"17621  S SUSANA RD, E RNCHO DMNGZ, CA, 90221",,,POINT (NaN NaN)
798,120421,"WATERWISE CONSULTING , INC.",In LA County,GLENDORA,91740,"1751  S GRAND AVE, GLENDORA, CA, 91740",34.1076014,-117.87276,POINT (-117.87276 34.1076014)
799,129913,DILTEX INC,In LA County,WEST COVINA,91790,"1750  W CAMERON AVE, , WEST COVINA, CA, 91790",34.0700044,-117.9442392,POINT (-117.9442392 34.0700044)
800,188318,WAKING MEDIA INC.,In LA County,LOS ANGELES,90027,"1745  WINONA BLVD , LOS ANGELES, CA, 90027",34.1028704,-118.3021099,POINT (-118.3021099 34.1028704)
801,188833,"HOLLIDAY'S HELPING HANDS, INC.",In LA County,CARSON,90746,"17420  AVALON BLVD , CARSON, CA, 90746",33.8729931,-118.2656727,POINT (-118.2656727 33.8729931)
802,188833,"HOLLIDAY'S HELPING HANDS, INC.",In LA County,CARSON,90746,"17420  AVALON BLVD , CARSON, CA, 90746",33.8729931,-118.2656727,POINT (-118.2656727 33.8729931)
803,524389,ONEGENERATION,In LA County,VAN NUYS,91406,"17400  VICTORY BLVD, VAN NUYS, CA, 91406",34.1866507,-118.474126,POINT (-118.474126 34.1866507)
804,160021,GOOD PEOPLE INC,In LA County,CERRITOS,90703,"17315  STUDEBAKER RD , CERRITOS, CA, 90703",33.8737995,-118.0998213,POINT (-118.0998213 33.8737995)
805,160021,GOOD PEOPLE INC,In LA County,CERRITOS,90703,"17315  STUDEBAKER RD, CERRITOS, CA, 90703",33.8737995,-118.0998213,POINT (-118.0998213 33.8737995)
806,160021,GOOD PEOPLE INC,In LA County,CERRITOS,90703,"17315  STUDEBAKER RD, CERRITOS, CA, 90703",33.8737995,-118.0998213,POINT (-118.0998213 33.8737995)
807,156189,SYNERGY TRAFFIC CONTROL INC,In LA County,GARDENA,90248,"17311  S MAIN ST, GARDENA, CA, 90248",,,POINT (NaN NaN)
808,156189,SYNERGY TRAFFIC CONTROL INC,In LA County,GARDENA,90248,"17311  S MAIN ST, GARDENA, CA, 90248",,,POINT (NaN NaN)
809,108241,CABAN RESOURCES LLC,In LA County,EL SEGUNDO,90245,"1730  E HOLLY AVE, EL SEGUNDO, CA, 90245",33.920635,-118.3976786,POINT (-118.3976786 33.920635)
810,524159,CITADEL ENVIRONMENTAL SERVICESINC,In LA County,GLENDALE,91201,"1725  VICTORY BOULEVARD, GLENDALE, CA, 91201",34.1618573,-118.3007612,POINT (-118.3007612 34.1618573)
811,140294,MICHAEL BAROFF,In LA County,SANTA MONICA,90401,"1725  OCEAN AVE. , SANTA MONICA, CA, 90401",34.009185,-118.4921028,POINT (-118.4921028 34.009185)
812,109909,KEEFE BUSINESS SERVICES INC,In LA County,GLENDALE,91204,"1725  GARDENA AVE, GLENDALE, CA, 91204",34.1230256,-118.2573422,POINT (-118.2573422 34.1230256)
813,115594,WAGNER ENGINEERING & SURVEY INC,In LA County,NORTHRIDGE,91325,"17134  DEVONSHIRE STREET, NORTHRIDGE, CA, 91325",34.2572707,-118.5356845,POINT (-118.5356845 34.2572707)
814,204934,PAMELA R BOBOC,In LA County,PLS VRDS EST,90274,"1713  VIA ESTUDILLO, PLS VRDS EST, CA, 90274",,,POINT (NaN NaN)
815,186279,ANDA'S WELLNESS LLC,In LA County,CERRITOS,90703,"17100  NORWALK BLVD, CERRITOS, CA, 90703",33.8756158,-118.0717215,POINT (-118.0717215 33.8756158)
816,126916,GOLDEN HANDS AUTO BODY INC.,In LA County,PASADENA,91107,"171  N. PARKWOOD AVE., PASADENA, CA, 91107",34.1489805,-118.111984,POINT (-118.111984 34.1489805)
817,174508,POSITIVE EXISTENCE,In LA County,SANTA MONICA,90404,"1703  , SANTA MONICA, CA, 90404",34.0264496,-118.4826419,POINT (-118.4826419 34.0264496)
818,190624,NOT YOU MAMAS KITCHEN,In LA County,COMPTON,90221,"1701  E COMPTON BLVD, COMPTON, CA, 90221",33.896135,-118.204428,POINT (-118.204428 33.896135)
819,148272,HARWOOD CONSTRUCTION INC,In LA County,LA VERNE,91750,"1695  CURTISS COURT, LA VERNE, CA, 91750",34.095895,-117.78018,POINT (-117.78018 34.095895)
820,210655,CERVANTES MEJIA DESSERTS,In LA County,BELLFLOWER,90706,"16801  BELLFLOWER BLVD, BELLFLOWER, CA, 90706",33.881963,-118.125319,POINT (-118.125319 33.881963)
821,166267,NATIX INC,Outside of LA County,MEADOW VISTA,95722,"16790  PLACER HILLS ROAD , MEADOW VISTA, CA, 95722",38.9955749,-121.0231222,POINT (-121.0231222 38.9955749)
822,146480,JAMES T EDSON,In LA County,SANTA CLARITA,91387,"16654  SOLEDAD CANYON RD , SANTA CLARITA, CA, 91387",34.4262016,-118.4280959,POINT (-118.4280959 34.4262016)
823,137241,SAND BUILDING MATERIALS INC,In LA County,SANTA CLARITA,91351,"16641  SIERRA HIGHWAY, SANTA CLARITA, CA, 91351",34.3953564,-118.4851678,POINT (-118.4851678 34.3953564)
824,501254,GUY L. WARDEN & SONS,In LA County,CERRITOS,90703,"16626  PARKSIDE AVE, CERRITOS, CA, 90703",33.8792993,-118.0742411,POINT (-118.0742411 33.8792993)
825,209437,"ABG INSPECTIONS, INC.",In LA County,POMONA,91766,"1662  NORVAL ST, POMONA, CA, 91766",34.0415353,-117.7354185,POINT (-117.7354185 34.0415353)
826,201295,MARIA G MAGDESYAN,In LA County,MONTEBELLO,90640,"1661  NEIL ARMSTRONG ST, MONTEBELLO, CA, 90640",34.0392362,-118.0958319,POINT (-118.0958319 34.0392362)
827,505571,BUSINESS MACHINES CONSULANTS INC,In LA County,VAN NUYS,91406,"16525  SHERMAN WAY , VAN NUYS, CA, 91406",34.2012493,-118.4728282,POINT (-118.4728282 34.2012493)
828,505571,BUSINESS MACHINES CONSULANTS INC,In LA County,VAN NUYS,91406,"16525  SHERMAN WAY , VAN NUYS, CA, 91406",34.2012493,-118.4728282,POINT (-118.4728282 34.2012493)
829,199727,BENCHMARQ,In LA County,LOS ANGELES,90027,"1652  N HOOVER ST, LOS ANGELES, CA, 90027",34.1012315,-118.28385,POINT (-118.28385 34.1012315)
830,171706,EDDINGS ENTERPRISES INC.,In LA County,GARDENA,90247,"16517  S. NORMANDIE AVE., GARDENA, CA, 90247",33.881086,-118.299832,POINT (-118.299832 33.881086)
831,171706,EDDINGS ENTERPRISES INC.,In LA County,GARDENA,90247,"16517  S NORMANDIE AVE, GARDENA, CA, 90247",33.881086,-118.299832,POINT (-118.299832 33.881086)
832,516402,ULTRASYSTEMS ENVIRONMENTAL INC,Outside of LA County,IRVINE,92618,"16431  SCIENTIFIC, IRVINE, CA, 92618",33.631296,-117.733434,POINT (-117.733434 33.631296)
833,116338,"A-TECH CONSULTING, INC.",Outside of LA County,ORANGE,92867,"1640  N BATAVIA ST, ORANGE, CA, 92867",33.8142601,-117.8625369,POINT (-117.8625369 33.8142601)
834,522066,CARDE TEN ARCHITECTS,In LA County,SANTA MONICA,90404,"1638  19TH STREET, SANTA MONICA, CA, 90404",34.024685,-118.477289,POINT (-118.477289 34.024685)
835,210321,GOLDEN PIG COLLECTION LLC,Outside of LA County,OXNARD,93036,"1637  RANGE RD, OXNARD, CA, 93036",,,POINT (NaN NaN)
836,113361,FRASER COMMUNICATIONS,In LA County,LOS ANGELES,90025,"1631  PONTIUS AVENUE, LOS ANGELES, CA, 90025",34.0483931,-118.4458764,POINT (-118.4458764 34.0483931)
837,171872,LENTINI DESIGN AND MARKETING,In LA County,LOS ANGELES,90019,"1626  VIRGINIA ROAD, LOS ANGELES, CA, 90019",34.0448689,-118.3319086,POINT (-118.3319086 34.0448689)
838,199378,SANKOFA COMPANY,In LA County,INGLEWOOD,90302,"1626  CENTINELA AVE , INGLEWOOD, CA, 90302",33.9771534,-118.3673714,POINT (-118.3673714 33.9771534)
839,101332,JANT PHARMACAL CORPORATION,In LA County,ENCINO,91436,"16255  VENTURA BLVD., , ENCINO, CA, 91436",34.1569979,-118.4876009,POINT (-118.4876009 34.1569979)
840,199883,"PATROL SOLUTIONS, LLC",Outside of LA County,ROSEVILLE,95661,"1624  SANTA CLARA DR , ROSEVILLE, CA, 95661",38.7420382,-121.2626156,POINT (-121.2626156 38.7420382)
841,47560,ALLEN ALARM SYSTEM INC,In LA County,PARAMOUNT,90723,"16226  GUNDRY AVE, PARAMOUNT, CA, 90723",33.886238,-118.1746783,POINT (-118.1746783 33.886238)
842,56087,ORDWAY SIGN SUPPLY,In LA County,VAN NUYS,91406,"16201  VANOWEN ST., VAN NUYS, CA, 91406",34.1939261,-118.4740438,POINT (-118.4740438 34.1939261)
843,191957,SHEP-TY INC,In LA County,INGLEWOOD,90302,"1620  CENTINELA AVE, INGLEWOOD, CA, 90302",33.9774039,-118.3676976,POINT (-118.3676976 33.9774039)
844,205716,OMEGA FIRE INC,In LA County,VAN NUYS,91406,"16134  VALERIO ST, VAN NUYS, CA, 91406",34.2048307,-118.4673028,POINT (-118.4673028 34.2048307)
845,187033,STAR COAT INC.,In LA County,LAWNDALE,90260,"16117  GREVILLEA AVE, LAWNDALE, CA, 90260",33.8842716,-118.354887,POINT (-118.354887 33.8842716)
846,129877,TRISTAR SAFETY SERVICES INC.,In LA County,COVINA,91722,"1611  W SAN BERNARDINO RD, COVINA, CA, 91722",34.0893416,-117.923535,POINT (-117.923535 34.0893416)
847,194575,"CHARGERHELP, INC",In LA County,LOS ANGELES,90062,"1611  W 58TH ST, LOS ANGELES, CA, 90062",33.9897934,-118.3047914,POINT (-118.3047914 33.9897934)
848,205523,ROOT & REBOUND,Outside of LA County,OAKLAND,94612,"1610  HARRISON ST, OAKLAND, CA, 94612",37.8046693,-122.2661603,POINT (-122.2661603 37.8046693)
849,128677,M3 OFFICE INC,In LA County,SOUTH PASADENA,91030,"161  PASADENA AVENUE, , SOUTH PASADENA, CA, 91030",34.1121092,-118.1729259,POINT (-118.1729259 34.1121092)
850,128677,M3 OFFICE INC,In LA County,SOUTH PASADENA,91030,"161  PASADENA AVENUE, SOUTH PASADENA, CA, 91030",34.1121092,-118.1729259,POINT (-118.1729259 34.1121092)
851,106576,PHILLIP'S DRAPERIES,In LA County,PASADENA,91107,"161  NORTH SIERRA MADRE BLVD, PASADENA, CA, 91107",34.1494592,-118.1007029,POINT (-118.1007029 34.1494592)
852,161884,ADRIANA SALINAS,In LA County,S PASADENA,91030,"1608  AMBERWOOD DR , S PASADENA, CA, 91030",34.122307,-118.1478722,POINT (-118.1478722 34.122307)
853,213059,GOTLOGOSBYA,In LA County,S PASADENA,91030,"1608  AMBERWOOD DR, S PASADENA, CA, 91030",34.122307,-118.1478722,POINT (-118.1478722 34.122307)
854,181887,LETICIA LEON YU,In LA County,HACIENDA HEIGHTS,91745,"1605  DOVERFIELD AVENUE, HACIENDA HEIGHTS, CA, 91745",34.0110417,-117.9924233,POINT (-117.9924233 34.0110417)
855,125034,ELLIS GROUP INC,In LA County,ENCINO,91436,"16030  VENTURA BLVD, ENCINO, CA, 91436",34.156089,-118.4821757,POINT (-118.4821757 34.156089)
856,181467,RED CLOUD LLC,In LA County,LOS ANGELES,90025,"1600  SAWTELLE BLVD, LOS ANGELES, CA, 90025",34.0471462,-118.4486111,POINT (-118.4486111 34.0471462)
857,147945,CALIFORNIA TESTING & INSPECTIONS,In LA County,PARAMOUNT,90723,"15957  VERMONT AVE, PARAMOUNT, CA, 90723",33.8886472,-118.1628264,POINT (-118.1628264 33.8886472)
858,185052,MVA EQUIPMENT RENTALS INC,In LA County,NORTH HILLS,91343,"15945  LIGGETT ST, NORTH HILLS, CA, 91343",34.2401994,-118.4797204,POINT (-118.4797204 34.2401994)
859,185052,MVA EQUIPMENT RENTALS INC,In LA County,NORTH HILLS,91343,"15945  LIGGETT ST, NORTH HILLS, CA, 91343",34.2401994,-118.4797204,POINT (-118.4797204 34.2401994)
860,207817,"HOGAN EVENTS GROUP, LLC.",In LA County,MANHATTAN BCH,90266,"1590  ROSECRANS AVE , MANHATTAN BCH, CA, 90266",33.9012622,-118.3845397,POINT (-118.3845397 33.9012622)
861,512813,CAPITAL OFFICE PRODUCTS,In LA County,SYLMAR,91342,"15840  MONTE STREET, SYLMAR, CA, 91342",34.3108669,-118.475302,POINT (-118.475302 34.3108669)
862,28116,FIRE DEVICE COMPANY,In LA County,LA PUENTE,91744,"15835  MAIN ST, LA PUENTE, CA, 91744",34.0201696,-117.9528884,POINT (-117.9528884 34.0201696)
863,122319,DIETZ HYDROSEEDING CO.,In LA County,SYLMAR,91342,"15745  KADOTA ST., SYLMAR, CA, 91342",34.3100572,-118.4748528,POINT (-118.4748528 34.3100572)
864,189554,COLEMAN EQUIPMENT RENTALS LLC,In LA County,PARAMOUNT,90723,"15723  VERMONT AVE, PARAMOUNT, CA, 90723",33.8907767,-118.162841,POINT (-118.162841 33.8907767)
865,52304,SOS SURVIVAL PRODUCTS,In LA County,VAN NUYS,91406,"15705  STRATHERN ST., , VAN NUYS, CA, 91406",,,POINT (NaN NaN)
866,52861,"AIR-EX AIR CONDITIONING, INC.",In LA County,POMONA,91767,"157  GENTRY ST., POMONA, CA, 91767",34.091604,-117.7512047,POINT (-117.7512047 34.091604)
867,156793,GOLDEN WEST ARBOR SERVICES INC.,In LA County,POMONA,91766,"1568  E. GRAND AVENUE, POMONA, CA, 91766",34.0483751,-117.7245963,POINT (-117.7245963 34.0483751)
